Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Q1_Stepsize       Critic_Q2_Stepsize       Actor_Loss               Actor_Stepsize           Alpha_Loss               Alpha                    Disc_Loss                Disc_Acc_Expert          Disc_Acc_Agent           Disc_Stepsize            Disc_Steps               Disc_Prob                Disc_Abs_Logit           Disc_Reward_Mean         Disc_Reward_Std          Grad_Penalty             
10                       0.08831836263338724      49471                    0.0                      589.1769145302133        0.03182874185156271      2.357534291069719        0                        0                        0.999818588              0.05                     2.6951149542620225       0.0003                   0.0003                   26.478075328146577       0.0003                   -28.803743189307532      0.2                      13.93014803799716        1.0                      0.6716382575757576       1e-05                    363                      0.3715474677808357       1.6760104786265981       0.7211753576993942       0.8004678785800934       0.8534647768194026       
11                       0.09878913859526316      53597                    0.0                      590.9187992245782        0.02908928529973266      2.354295119174318        0                        0                        0.999802116              0.05                     2.574152078598168        0.0003                   0.0003                   26.49705339541101        0.0003                   -33.438062266939006      0.2                      13.606497331099078       1.0                      0.6716382575757576       1e-05                    396                      0.3717674847805139       1.6681235631306968       0.7024375647306442       0.7957236617803574       0.8228500973094593       
12                       0.10968493501345317      57722                    0.0                      586.2761714032195        0.028640477851907858     2.353125657796908        0                        0                        0.9997856119999999       0.049999999999999996     2.464317377395691        0.0003                   0.0003                   26.53230032951209        0.0003                   -38.074480791760095      0.2                      13.245968442974668       1.0                      0.6717566287878788       1e-05                    429                      0.36837751937635016      1.6529889540238814       0.7072538137435913       0.7958365976810455       0.7902884483337402       
13                       0.12011152837011549      61829                    0.0                      590.6462915944838        0.02599659722638966      2.3487106661766624       0                        0                        0.999769112              0.05                     2.384427076312387        0.0003                   0.0003                   26.578459599974806       0.0003                   -42.7286063212498        0.2                      12.879259051698627       1.0                      0.6773200757575758       1e-05                    462                      0.36818715297814575      1.6558096914580374       0.7301589548587799       0.7987407296895981       0.7534685134887695       
14                       0.13076933821042377      65953                    0.0                      588.7586504577428        0.02562270691129732      2.3479149867336853       0                        0                        0.999752684              0.05                     2.3358354260967036       0.0003                   0.0003                   26.635017054855442       0.0003                   -47.38519276175529       0.2                      12.617061037005799       1.0                      0.6748342803030303       1e-05                    495                      0.36689978657346783      1.6200347380204634       0.7293142974376678       0.7984016239643097       0.7314880111000754       
15                       0.14103663073645697      70067                    0.0                      587.3082622220318        0.02583308210363773      2.3450849227674606       0                        0                        0.999736188              0.05                     2.2403158925141495       0.0003                   0.0003                   26.641447711142767       0.0003                   -52.079149367702996      0.2                      12.272226044625947       1.0                      0.6837121212121212       1e-05                    528                      0.36572307528871484      1.6105733929258403       0.7405448853969574       0.7998802810907364       0.6990100831696481       
16                       0.15126021252738106      74211                    0.0                      589.3716821773802        0.025041908433587282     2.3431740234429173       0                        0                        0.999719732              0.05                     2.1810899428121604       0.0003                   0.0003                   26.711028478707476       0.0003                   -56.75096268866472       0.2                      12.080969839385062       1.0                      0.6876183712121212       1e-05                    561                      0.36185302878871106      1.6186718796238755       0.7032639384269714       0.7919038683176041       0.6822935017672451       
17                       0.1613531639178594       78346                    0.0                      589.4862347923429        0.023056998232168894     2.3403242830335147       0                        0                        0.999703156              0.05                     2.088852820312901        0.0003                   0.0003                   26.73563473999121        0.0003                   -61.41697723242888       0.2                      11.855750112822562       1.0                      0.6901041666666667       1e-05                    594                      0.36094092600273364      1.5860412193067146       0.7294875234365463       0.7970511466264725       0.6645582516988119       
18                       0.17135451462533738      82462                    0.0                      588.6866425853291        0.021804312376224325     2.339754957298842        0                        0                        0.999686616              0.05                     2.029414141064237        0.0003                   0.0003                   26.776313177339592       0.0003                   -66.10538516682425       0.2                      11.621897379557291       1.0                      0.6921164772727273       1e-05                    627                      0.3606951959205396       1.5899361697110264       0.7093030512332916       0.7923874258995056       0.6407943638888272       
19                       0.1814420971605513       86586                    0.0                      591.618740515491         0.019916274888610364     2.3392822745318123       0                        0                        0.999670152              0.05                     1.9662825941659843       0.0003                   0.0003                   26.796803459240373       0.0003                   -70.79058656874736       0.2                      11.509138396292023       1.0                      0.6916429924242424       1e-05                    660                      0.3611487981044885       1.5834605188080757       0.7053209990262985       0.7914037257432938       0.6295636494954426       
20                       0.1912842580344942       90688                    0.0                      584.8692861363483        0.018828048925075544     2.340630544872262        0                        0                        0.999653656              0.05                     1.9412656733944158       0.0003                   0.0003                   26.8292851903636         0.0003                   -75.45466136324937       0.2                      11.335928483442828       1.0                      0.703125                 1e-05                    693                      0.35388205268166284      1.587751764239687        0.6892765909433365       0.7871762812137604       0.6153887401927601       
21                       0.20214278406567043      94824                    0.0                      585.0888255748926        0.015790651127272095     2.3391141126263935       0                        0                        0.999637248              0.05                     1.8870458439656885       0.0003                   0.0003                   26.854672094818895       0.0003                   -80.12547593815312       0.2                      11.166854627204664       1.0                      0.6968513257575757       1e-05                    726                      0.35759972803520435      1.5468250910441081       0.7115301936864853       0.7915167361497879       0.6025606213193951       
22                       0.21183356702327727      98967                    0.0                      589.7871903379369        0.015135838721876266     2.3380051466379244       0                        0                        0.999620704              0.05                     1.888712227819072        0.0003                   0.0003                   26.889365676102365       0.0003                   -84.7851068290176        0.2                      10.98780499082623        1.0                      0.7091619318181818       1e-05                    759                      0.3550144325603138       1.5530751835216177       0.6977001130580902       0.7877286523580551       0.5845646424727007       
23                       0.22295788142416212      103108                   0.0                      587.6746275689422        0.015763798684699272     2.3381019437504036       0                        0                        0.999604132              0.05                     1.8304089465338713       0.0003                   0.0003                   26.90258845857754        0.0003                   -89.4860398723821        0.2                      10.82242422392874        1.0                      0.7027698863636364       1e-05                    792                      0.35516007741292316      1.5668179194132488       0.7208369970321655       0.7914450466632843       0.5676406802553119       
24                       0.2337718035115136       107217                   0.0                      584.4913113578207        0.014900634134264509     2.337019058972958        0                        0                        0.999587568              0.05                     1.7928633333960917       0.0003                   0.0003                   26.905355571941207       0.0003                   -94.13677812078197       0.2                      10.676875258937027       1.0                      0.7038352272727273       1e-05                    825                      0.3593373876629454       1.531956354777018        0.7055612653493881       0.7885837703943253       0.5552489974282004       
25                       0.24490384505854712      111346                   0.0                      588.0735454897067        0.013956126579358522     2.335344554296879        0                        0                        0.999571132              0.05                     1.8208525419045405       0.0003                   0.0003                   26.95643968339179        0.0003                   -98.7807721180521        0.2                      10.547185955625594       1.0                      0.7161458333333334       1e-05                    858                      0.34907200842192676      1.5424771164402817       0.6961301267147064       0.7849500477313995       0.5450147426489628       
26                       0.25569204535749224      115479                   0.0                      587.4016665631835        0.013446852365317032     2.335376926428805        0                        0                        0.999554616              0.05                     1.7712473926270844       0.0003                   0.0003                   26.934574871306207       0.0003                   -103.44793053645238      0.2                      10.379122878565932       1.0                      0.7054924242424243       1e-05                    891                      0.35535867286450934      1.5123247666792436       0.7357546985149384       0.7923900634050369       0.5299392180009321       
27                       0.26655861225393085      119591                   0.0                      588.49416181581          0.011974831453381523     2.3344684161860982       0                        0                        0.999538084              0.05                     1.7349916761088522       0.0003                   0.0003                   26.937851343944573       0.0003                   -108.0914381355237       0.2                      10.314999667080967       1.0                      0.7138967803030303       1e-05                    924                      0.3535614013671875       1.49251414790298         0.7077498286962509       0.786217600107193        0.5260390079382694       
28                       0.2771822912163205       123735                   0.0                      588.636554450658         0.01297839111063729      2.334011401893877        0                        0                        0.999521636              0.05                     1.75457572490926         0.0003                   0.0003                   26.960204215566062       0.0003                   -112.73103005719034      0.2                      10.14498369621508        1.0                      0.7078598484848484       1e-05                    957                      0.3512605753811923       1.5087257443052349       0.6901151835918427       0.7806859612464905       0.5086008274193965       
29                       0.2876017979780833       127861                   0.0                      590.8450625051173        0.013072920355120074     2.3341265623585223       0                        0                        0.99950506               0.05                     1.7250447248577312       0.0003                   0.0003                   26.987065618964518       0.0003                   -117.37750267223188      0.2                      10.018413890491832       1.0                      0.7189867424242424       1e-05                    990                      0.34653182463212445      1.5155170325076943       0.7041491866111755       0.7839996665716171       0.49775562864361383      
30                       0.29790599372651844      131995                   0.0                      588.2921209216975        0.013064445816532532     2.3338196610283255       0                        0                        0.999488556              0.05                     1.7090536291432228       0.0003                   0.0003                   26.971072306298908       0.0003                   -122.00789196476056      0.2                      9.960671627160274        1.0                      0.7122395833333333       1e-05                    1023                     0.35316322066567163      1.4831679662068686       0.7199868559837341       0.7865153849124908       0.49372058926206647      
31                       0.30806729859775966      136113                   0.0                      591.0206206139799        0.01298439866850021      2.334251600067083        0                        0                        0.99947202               0.05                     1.6899433494753138       0.0003                   0.0003                   26.952313061732397       0.0003                   -126.65597401758669      0.2                      9.853682084517047        1.0                      0.7135416666666667       1e-05                    1056                     0.3519619522672711       1.4857295065215141       0.7016847431659698       0.781352311372757        0.48320394573789655      
32                       0.31791321098804476      140228                   0.0                      590.658281089098         0.013501545960945863     2.3339895195889953       0                        0                        0.999455548              0.05                     1.6635322567004307       0.0003                   0.0003                   26.976188407582082       0.0003                   -131.29335772763392      0.2                      9.74874022512725         1.0                      0.7109375                1e-05                    1089                     0.35045969847476843      1.5005062276666814       0.684902161359787        0.7781269401311874       0.47189218347722833      
33                       0.32800823330879214      144359                   0.0                      589.7197764185992        0.01363992717430244      2.3347782248327116       0                        0                        0.999439088              0.05                     1.639156037265328        0.0003                   0.0003                   26.969118294442534       0.0003                   -135.929659728032        0.2                      9.659351002086293        1.0                      0.7124763257575757       1e-05                    1122                     0.3507961721131296       1.4958206523548474       0.7083813697099686       0.7837552726268768       0.4636986327893806       
34                       0.3378988062010871       148479                   0.0                      589.6280864667042        0.013902326481826967     2.3344772442424557       0                        0                        0.999422564              0.05                     1.6502019875937965       0.0003                   0.0003                   26.967466354370117       0.0003                   -140.55318781372847      0.2                      9.488497416178385        1.0                      0.7183948863636364       1e-05                    1155                     0.3457178780526826       1.4770644216826467       0.6914271712303162       0.7799878865480423       0.45147746259515936      
35                       0.3478546650542153       152612                   0.0                      589.5198365885888        0.013944245480492955     2.3339436427874465       0                        0                        0.9994060840000001       0.05000000000000001      1.606678316832348        0.0003                   0.0003                   26.973893132179406       0.0003                   -145.17703509482607      0.2                      9.485577901204426        1.0                      0.7251420454545454       1e-05                    1188                     0.3468724958824389       1.4767098571314956       0.6884991675615311       0.7789869904518127       0.4503073186585398       
36                       0.35759386208322314      156736                   0.0                      590.4153596492112        0.01395227428068526      2.3334344018141175       0                        0                        0.999389552              0.05                     1.5947004668651872       0.0003                   0.0003                   26.976287787127646       0.0003                   -149.81057323771677      0.2                      9.393347075491242        1.0                      0.7224195075757577       1e-05                    1221                     0.34818608833081793      1.4801874738751035       0.6979381144046783       0.7809363156557083       0.4410299098852909       
37                       0.3675419306092792       160857                   0.0                      586.2016449174871        0.01440310318284705      2.333256653774366        0                        0                        0.999373056              0.05                     1.5797268519545815       0.0003                   0.0003                   26.957766645273587       0.0003                   -154.43947948771677      0.2                      9.296667156797467        1.0                      0.7198153409090909       1e-05                    1254                     0.34937748764500476      1.4601490425341057       0.6993371248245239       0.780952125787735        0.4328128785798044       
38                       0.37815215561125015      164992                   0.0                      589.9691728800374        0.014717851818815386     2.332805190337889        0                        0                        0.999356572              0.05                     1.5595038401283277       0.0003                   0.0003                   26.961136933344942       0.0003                   -159.09207107155186      0.2                      9.232553886644768        1.0                      0.7228929924242424       1e-05                    1287                     0.34683975306424225      1.4742086872910007       0.675700455904007        0.7759056985378265       0.42625873016588617      
39                       0.38759569459491305      169123                   0.0                      588.3501931236522        0.015096148398992584     2.331526088230566        0                        0                        0.999340032              0.05                     1.5419067174765715       0.0003                   0.0003                   26.979362557648095       0.0003                   -163.70593490114638      0.2                      9.177197311863754        1.0                      0.7303503787878788       1e-05                    1320                     0.3445121230501117       1.48244892467152         0.6774057447910309       0.7765786349773407       0.42120981938911206      
40                       0.39831182890468175      173248                   0.0                      589.0602029943441        0.015332027953766416     2.3322361894728907       0                        0                        0.999323508              0.05                     1.5471008356399598       0.0003                   0.0003                   26.963857252886342       0.0003                   -168.3163786967089       0.2                      9.094841234611742        1.0                      0.7191051136363636       1e-05                    1353                     0.34856750748374243      1.4439138932661577       0.6883122622966766       0.7788726985454559       0.416622645927198        
41                       0.4079661148786545       177379                   0.0                      584.9884581769415        0.015524368060131069     2.332239410167764        0                        0                        0.9993070079999999       0.049999999999999996     1.5717071806359444       0.0003                   0.0003                   26.975449613704804       0.0003                   -172.95963022511475      0.2                      9.004673119747277        1.0                      0.7239583333333334       1e-05                    1386                     0.343207243717078        1.4618812618833599       0.6795064508914948       0.7760001718997955       0.4080506743806781       
42                       0.41898126582304634      181523                   0.0                      585.320543284091         0.015297295105063249     2.3318377246199042       0                        0                        0.999290484              0.05                     1.5621888140204605       0.0003                   0.0003                   26.945163249969482       0.0003                   -177.59543412809919      0.2                      8.997784007679332        1.0                      0.7237215909090909       1e-05                    1419                     0.3482215982494932       1.4580141414295542       0.7007188946008682       0.7813649624586105       0.40629732970035437      
43                       0.42871886087788474      185656                   0.0                      587.0137068917776        0.0147300627502671       2.3316350276777564       0                        0                        0.9992739079999999       0.049999999999999996     1.5510961804420325       0.0003                   0.0003                   26.93064669287129        0.0003                   -182.22271514698198      0.2                      8.899465156323982        1.0                      0.7285748106060606       1e-05                    1452                     0.3454840905738599       1.443312269268614        0.6631482392549515       0.7715069800615311       0.3988211805170233       
44                       0.43973702086342703      189787                   0.0                      588.2931902426169        0.015267296741865161     2.3317368687205358       0                        0                        0.999257376              0.05                     1.5168711599081184       0.0003                   0.0003                   26.979496521554935       0.0003                   -186.8358510254295       0.2                      8.841863690000592        1.0                      0.7349668560606061       1e-05                    1485                     0.3428327098037257       1.451190457199559        0.650193840265274        0.7674384564161301       0.3937254241018584       
45                       0.4496201552947362       193890                   0.0                      588.6892640606849        0.015526758494217384     2.3310635421001247       0                        0                        0.999240852              0.05                     1.5180393865533695       0.0003                   0.0003                   26.950559160511965       0.0003                   -191.4904444506214       0.2                      8.762351989746094        1.0                      0.7303503787878788       1e-05                    1518                     0.344968015497381        1.4270820906667998       0.6908510625362396       0.776959702372551        0.38677628112561774      
46                       0.4608035167058309       198011                   0.0                      589.7259889526267        0.015449857567484416     2.331328973944915        0                        0                        0.99922444               0.05                     1.5193237812276101       0.0003                   0.0003                   26.95584319351585        0.0003                   -196.06462403315646      0.2                      8.7540414983576          1.0                      0.7254971590909092       1e-05                    1551                     0.3457193302385735       1.442093849182129        0.671890988945961        0.7730726003646851       0.38455996368870593      
47                       0.47132627301745944      202140                   0.0                      586.0439513682072        0.01569342152735263      2.3309571611001916       0                        0                        0.999207956              0.05                     1.5273342584348788       0.0003                   0.0003                   26.952807441638534       0.0003                   -200.73866660731613      0.2                      8.712145949854996        1.0                      0.7309422348484849       1e-05                    1584                     0.34466706622730603      1.4259777936068447       0.6721803247928619       0.7730140537023544       0.3821136084469882       
48                       0.4819806045956082       206266                   0.0                      589.5060179084992        0.015483601130776525     2.330562491808129        0                        0                        0.9991914399999999       0.049999999999999996     1.4918621891433266       0.0003                   0.0003                   26.98019598395961        0.0003                   -205.33372621475513      0.2                      8.675593983043324        1.0                      0.7347301136363636       1e-05                    1617                     0.34076117024277197      1.447486212759307        0.667869359254837        0.7711512297391891       0.3783623594226259       
49                       0.49258569889598425      210386                   0.0                      591.8281055316879        0.016348393409143708     2.3304933151191474       0                        0                        0.999174936              0.05                     1.4817221300427321       0.0003                   0.0003                   26.967804267907596       0.0003                   -209.97627588745894      0.2                      8.666504831025094        1.0                      0.7334280303030303       1e-05                    1650                     0.3433840202562737       1.461050524856105        0.6926113814115524       0.7775572240352631       0.37669483820597327      
50                       0.5031950682401657       214510                   0.0                      590.51303394673          0.016940558102811466     2.33038354749182         0                        0                        0.999158456              0.05                     1.471071933010581        0.0003                   0.0003                   26.978091324970222       0.0003                   -214.61286075859311      0.2                      8.632022048487809        1.0                      0.7322443181818182       1e-05                    1683                     0.34353782913901587      1.4487653790098247       0.6863582730293274       0.7754447013139725       0.3736068985678933       
51                       0.5142846682336595       218631                   0.0                      588.6649970389406        0.017539792812777157     2.3298054399719117       0                        0                        0.99914196               0.05                     1.4710285772753369       0.0003                   0.0003                   26.978511041896358       0.0003                   -219.18560003778737      0.2                      8.57986103404652         1.0                      0.7324810606060607       1e-05                    1716                     0.3435909097844904       1.439004204489968        0.6953199505805969       0.7771882265806198       0.3699408227747137       
52                       0.5248612584008111       222760                   0.0                      588.7605701381954        0.01725999985143908      2.3294828386181896       0                        0                        0.999125476              0.05                     1.4643264282850703       0.0003                   0.0003                   26.952911984388997       0.0003                   -223.7757433022663       0.2                      8.559046427408855        1.0                      0.7302320075757576       1e-05                    1749                     0.3471294605370724       1.421059955250133        0.7002006322145462       0.7777495831251144       0.3679544419953317       
53                       0.5354709167612923       226888                   0.0                      591.6272695266701        0.017015836612600328     2.329669586566263        0                        0                        0.9991089599999999       0.049999999999999996     1.4851312777798644       0.0003                   0.0003                   26.970279031498414       0.0003                   -228.4763518412402       0.2                      8.52546113910097         1.0                      0.7391098484848485       1e-05                    1782                     0.3426814512772993       1.425464456731623        0.6780555248260498       0.772323876619339        0.3670827619957201       
54                       0.5463682830995984       231001                   0.0                      587.7660205185073        0.01741021410046359      2.3298114451218255       0                        0                        0.9990924480000001       0.05000000000000001      1.464150608914673        0.0003                   0.0003                   26.968875666332853       0.0003                   -233.0517243792297       0.2                      8.452296401515152        1.0                      0.7387547348484849       1e-05                    1815                     0.3410787654645515       1.4144864804816968       0.6927251815795898       0.7752843797206879       0.3618531371607925       
55                       0.5570657210879856       235123                   0.0                      586.8517398000788        0.016534649912459513     2.3299547505518183       0                        0                        0.999075996              0.05                     1.4861906523917132       0.0003                   0.0003                   26.952328770024003       0.0003                   -237.6852720224174       0.2                      8.447729168516217        1.0                      0.7352035984848484       1e-05                    1848                     0.343832709572532        1.4093937729344224       0.696616142988205        0.7765754610300064       0.36039151567401306      
56                       0.5676840265591939       239265                   0.0                      587.8317008784002        0.016347330463652256     2.3299517339653426       0                        0                        0.999059508              0.05                     1.43446012192471         0.0003                   0.0003                   26.934177881593158       0.0003                   -242.37826681440802      0.2                      8.408862720836293        1.0                      0.7357954545454546       1e-05                    1881                     0.34320157224481757      1.4263159434000652       0.6822299361228943       0.7731276899576187       0.3554310870893074       
57                       0.5778142135673099       243400                   0.0                      590.108710648439         0.016129469413488837     2.3300088433472586       0                        0                        0.99904294               0.05                     1.4448698543629068       0.0003                   0.0003                   26.957114541606536       0.0003                   -247.00274213560067      0.2                      8.371835419625947        1.0                      0.7514204545454546       1e-05                    1914                     0.33588582819158386      1.4367303848266602       0.6631995886564255       0.7681215405464172       0.3530750997138746       
58                       0.5882078127728568       247517                   0.0                      588.5547779736117        0.015587990023732621     2.330024992450679        0                        0                        0.9990264                0.05                     1.447287759773291        0.0003                   0.0003                   26.956390104476057       0.0003                   -251.54267968341804      0.2                      8.337367895877723        1.0                      0.7389914772727273       1e-05                    1947                     0.34137163017735334      1.4180964556607334       0.684909924864769        0.7732131034135818       0.3502117792765299       
59                       0.5983131906059054       251658                   0.0                      586.3415351416968        0.014784016940790765     2.3303327687860538       0                        0                        0.999009932              0.05                     1.4575701320816756       0.0003                   0.0003                   26.924969472702898       0.0003                   -256.2095979581213       0.2                      8.314009232954547        1.0                      0.7359138257575758       1e-05                    1980                     0.342696948484941        1.4196446158669211       0.6908215135335922       0.7743934839963913       0.34808413187662757      
60                       0.6086771548456615       255760                   0.0                      588.3091688651364        0.01450181711540168      2.330368008054128        0                        0                        0.998993368              0.05                     1.4289211431506332       0.0003                   0.0003                   26.939888194867763       0.0003                   -260.77449545890664      0.2                      8.3137250958067          1.0                      0.734375                 1e-05                    2013                     0.34183163353891083      1.423951091188373        0.6607497483491898       0.7670813798904419       0.34804555141564575      
61                       0.6190424264801873       259883                   0.0                      586.9960890816171        0.014263128821689857     2.3299216440374773       0                        0                        0.99897696               0.05                     1.4348758022496653       0.0003                   0.0003                   26.940517677622996       0.0003                   -265.42275476151974      0.2                      8.248313903808594        1.0                      0.7451467803030303       1e-05                    2046                     0.33862087220856635      1.4080776156801167       0.6780985891819          0.7714538425207138       0.3441822962327437       
62                       0.6294930219650269       264006                   0.0                      589.9289040510882        0.01393169497887888      2.3296727210594295       0                        0                        0.998960468              0.05                     1.434199959039688        0.0003                   0.0003                   26.940036041721417       0.0003                   -270.06220877094637      0.2                      8.21463359485973         1.0                      0.7378077651515151       1e-05                    2079                     0.34306765325141675      1.3996063868204753       0.6850478053092957       0.7724326848983765       0.34081315994262695      
63                       0.6392362505197525       268135                   0.0                      589.9140866939815        0.01382514830296492      2.3296417895604717       0                        0                        0.998943976              0.05                     1.4417805117406663       0.0003                   0.0003                   26.916397286068865       0.0003                   -274.63437064589965      0.2                      8.18116436582623         1.0                      0.7378077651515151       1e-05                    2112                     0.34025185758417303      1.4177840839732778       0.6809549927711487       0.7716220319271088       0.3373135942401308       
