Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  Disc_Loss                Disc_Acc_Expert          Disc_Acc_Agent           Disc_Stepsize            Disc_Steps               Disc_Prob                Disc_Abs_Logit           Disc_Reward_Mean         Disc_Reward_Std          Grad_Penalty             
1407                     2.8070865260892446       5867196                  0.0                      564.3924606921288        0.03808716336964122      1.7714624954740952       0                        0                        0.976547944              0.05                     0.47804977154980105      0.005                    0.3814181325336297       2e-05                    0.5799418630388876       0.12159325               0.97021514               0.4448913516420306       1.0                      0.9931876249987669       1e-04                    46389                    0.38922788639261263      0.4575055006778601       0.9645584424336752       0.2995190272728602       0.00983802101226768      
1408                     2.8092993591891395       5871378                  0.0                      561.9249139574812        0.03808716336964122      1.7714624954740952       0                        0                        0.9765312159999999       0.049999999999999996     0.44727802835404873      0.005                    0.37021508688728016      2e-05                    0.506298454090332        0.029410865              1.0188009                0.447152990283388        1.0                      0.9916607249866832       1e-04                    46422                    0.3884921170244313       0.46086781434338503      0.961625317732493        0.30444849530855816      0.009940068077559422     
1409                     2.8114013067881265       5875560                  0.0                      561.9263956932261        0.03808716336964122      1.7714624954740952       0                        0                        0.9765144880000001       0.05000000000000001      0.5411410420977821       0.005                    0.36253576415280503      2e-05                    0.4985465117885421       0.09291158               1.2856361                0.44755704956825343      1.0                      0.9942447199965967       1e-04                    46455                    0.3894835385409268       0.4564253537341802       0.9569493035475413       0.2970286160707474       0.00991811580730207      
1410                     2.813525150815646        5879742                  0.0                      562.7211970953499        0.03808716336964122      1.7714624954740952       0                        0                        0.97649776               0.05                     0.40595009030463797      0.005                    0.37530293346693117      2e-05                    0.5397286839627972       0.052176423              1.161239                 0.44727536885425295      1.0                      0.9929527128585661       1e-04                    46488                    0.3892803529296258       0.45735829285901003      0.954063206911087        0.2980034003655116       0.009925902491868144     
1411                     2.815661735932032        5883924                  0.0                      563.2342982792617        0.03808716336964122      1.7714624954740952       0                        0                        0.9764810319999999       0.049999999999999996     0.34828158856059116      0.005                    0.37086713577931124      2e-05                    0.5581395373058816       0.09531743               0.80017716               0.44545740551418733      1.0                      0.9928352471553917       1e-04                    46521                    0.38829361790358413      0.4619496422584611       0.9604496657848358       0.29861169556776684      0.009874432827487135     
1412                     2.8178395601113637       5888106                  0.0                      560.4549169244469        0.03808716336964122      1.7714624954740952       0                        0                        0.9764643040000001       0.05000000000000001      0.4988217066663007       0.005                    0.37581182721381384      2e-05                    0.5859980642950783       0.1556491                0.9552268                0.4468184095440489       1.0                      0.9937749149823429       1e-04                    46554                    0.3889406955603398       0.45879500803321305      0.9636013805866241       0.3019125560919444       0.00992014417142579      
1413                     2.819943737851249        5892288                  0.0                      561.7324853528086        0.03808716336964122      1.7714624954740952       0                        0                        0.976447576              0.05                     0.49799519202982384      0.005                    0.3909615163380901       2e-05                    0.5896317815252891       -0.20761923              0.99501944               0.44656335464631675      1.0                      0.9931876442649147       1e-04                    46587                    0.3892332086659441       0.45765268441402557      0.9431321124235789       0.31241024533907574      0.00987428863241215      
1414                     2.8221696557601295       5896470                  0.0                      559.0501522079194        0.03808716336964122      1.7714624954740952       0                        0                        0.976430848              0.05                     0.4562598813014726       0.005                    0.3786027398891747       2e-05                    0.6162790707312524       0.026120305              0.9512395                0.4448593168547659       1.0                      0.9943621664336234       1e-04                    46620                    0.3885863525698883       0.460047423237502        0.9615937769412994       0.2994414766629537       0.009865474971857939     
1415                     2.8243314625819522       5900652                  0.0                      562.0836317894986        0.03808716336964122      1.7714624954740952       0                        0                        0.97641412               0.05                     0.28740577671366435      0.005                    0.3637488513874511       2e-05                    0.5329457392605642       0.042893477              0.94708896               0.4446626528344973       1.0                      0.9938923421532216       1e-04                    46653                    0.38795404241542625      0.46292630108920013      0.9364533722400665       0.3061269174019496       0.009888318000417767     
1416                     2.8264279703961477       5904834                  0.0                      562.5952968474223        0.03808716336964122      1.7714624954740952       0                        0                        0.976397392              0.05                     0.46848225422824424      0.005                    0.3766620960086584       2e-05                    0.5627422495745122       -0.013057399             0.89895594               0.4462597875884085       1.0                      0.9933050907019414       1e-04                    46686                    0.38924862640072605      0.4569773192357536       0.931316485007604        0.32109471162160236      0.009927155393542665     
1417                     2.8285288196139864       5909016                  0.0                      564.6448583302853        0.03808716336964122      1.7714624954740952       0                        0                        0.976380664              0.05                     0.5129229322386285       0.005                    0.3574239749771853       2e-05                    0.5595930245860169       0.060183767              0.7691046                0.4470787289166691       1.0                      0.9926003157490432       1e-04                    46719                    0.3888248048647485       0.4595351508169463       0.9289680123329163       0.31028806666533154      0.009945347002058319     
1418                     2.830650827685992        5913198                  0.0                      563.0862184131362        0.03808716336964122      1.7714624954740952       0                        0                        0.976363936              0.05                     0.406270756231           0.005                    0.3659136962766449       2e-05                    0.5273740335833281       0.31887406               0.9061114                0.44655759888465957      1.0                      0.9927178392506608       1e-04                    46752                    0.38862763029156305      0.46006184876567185      0.9458820919195811       0.3190347005923589       0.00994568190189323      
1419                     2.832751819027795        5917380                  0.0                      564.0887459138255        0.03808716336964122      1.7714624954740952       0                        0                        0.976347208              0.05                     0.3685424422534804       0.005                    0.37782687103996676      2e-05                    0.5787306202886006       -0.06888606              0.7851189                0.4462833838029341       1.0                      0.9935399643098464       1e-04                    46785                    0.3889568791244969       0.4589558370185621       0.957741359869639        0.31144391496976215      0.009892349291329433     
1420                     2.8349298952023188       5921562                  0.0                      560.9754601224381        0.03808716336964122      1.7714624954740952       0                        0                        0.97633048               0.05                     0.344266719960918        0.005                    0.37689344693596166      2e-05                    0.5409399247728288       -0.07186223              1.0555136                0.4454230347065011       1.0                      0.9917781714237098       1e-04                    46818                    0.38865684258817423      0.46076595421993377      0.9599726100762686       0.31336305538813275      0.009848907439395635     
1421                     2.8370773214764067       5925744                  0.0                      561.9776728909894        0.03808716336964122      1.7714624954740952       0                        0                        0.976313752              0.05                     0.37223153390611213      0.005                    0.37004702041546506      2e-05                    0.5826065889559686       -0.06857483              0.88729763               0.44644171300560537      1.0                      0.9921305300009372       1e-04                    46851                    0.3890476371302749       0.45881638864074087      1.0011063019434612       0.30208754042784375      0.009879903811396975     
1422                     2.8391719920767677       5929926                  0.0                      564.6370844674143        0.03808716336964122      1.7714624954740952       0                        0                        0.976297024              0.05                     0.6205314754818877       0.005                    0.36209336994215846      2e-05                    0.5813953469817837       -0.12535392              1.2243277                0.44596641713922675      1.0                      0.9909559692999329       1e-04                    46884                    0.38850795379792796      0.461547947893239        0.9920540948708853       0.30767613152662915      0.009863643333165332     
1423                     2.8413954760630924       5934108                  0.0                      557.0787219318225        0.03808716336964122      1.7714624954740952       0                        0                        0.976280296              0.05                     0.7043533963151276       0.005                    0.35757040853301686      2e-05                    0.5612887620615462       -0.0087856               1.0423856                0.4479257313892095       1.0                      0.9910734542692551       1e-04                    46917                    0.38994314694645427      0.4553121027320322       0.9653597970803579       0.30433232585589093      0.009879465657051164     
1424                     2.843573147455851        5938290                  0.0                      558.0749934720785        0.03808716336964122      1.7714624954740952       0                        0                        0.976263568              0.05                     0.4414417971856892       0.005                    0.36289637070149183      2e-05                    0.5198643415545424       -0.010278184             0.80595595               0.4467303150832051       1.0                      0.9927178199845131       1e-04                    46950                    0.38956786165333757      0.4563766151967674       0.9697684844334921       0.3058884342511495       0.009846803365331709     
1425                     2.845751950012313        5942472                  0.0                      559.2635754431336        0.03808716336964122      1.7714624954740952       0                        0                        0.9762468400000001       0.05000000000000001      0.4422846397695442       0.005                    0.3568753283470869       2e-05                    0.45954457425978035      0.0019885963             0.8956321                0.4480802699772998       1.0                      0.9908385228629064       1e-04                    46983                    0.39047781626383465      0.4523808402244491       0.9717486997445425       0.3067448635896047       0.009886485157590925     
1426                     2.8478805998298857       5946654                  0.0                      562.4645789519162        0.03808716336964122      1.7714624954740952       0                        0                        0.976230112              0.05                     0.48537434777244925      0.005                    0.3489330775725345       2e-05                    0.47650194237940013      -0.13744353              0.8562766                0.44751810305046313      1.0                      0.9902512906777737       1e-04                    47016                    0.38957427246402004      0.45668685797489056      0.9614498317241669       0.30665898819764453      0.00985206121748144      
1427                     2.8499958890014225       5950836                  0.0                      562.6547463789769        0.03808716336964122      1.7714624954740952       0                        0                        0.976213384              0.05                     0.39279934562121827      0.005                    0.3889086504156391       2e-05                    0.5867248058008651       0.16438663               0.8992484                0.4464542552678272       1.0                      0.9921305877993806       1e-04                    47049                    0.3894506367770108       0.4568459867226957       0.9689733584721884       0.3038673053185145       0.009838626691789337     
1428                     2.8521187996864317       5955018                  0.0                      562.6868985694673        0.03808716336964122      1.7714624954740952       0                        0                        0.976196656              0.05                     0.3565623282144467       0.005                    0.39224774033452076      2e-05                    0.5675872103311121       0.098805                 0.76025426               0.44791104576804425      1.0                      0.9906036492550011       1e-04                    47082                    0.39014170868228176      0.4541539567889589       0.9775804380575815       0.2939268499612808       0.00986047585805257      
1429                     2.8542559203836655       5959200                  0.0                      561.5324110403941        0.03808716336964122      1.7714624954740952       0                        0                        0.976179928              0.05                     0.39610496411720914      0.005                    0.3918038460736473       2e-05                    0.5908430246636271       -0.064602315             0.8676214                0.44844599444456773      1.0                      0.9906036492550011       1e-04                    47115                    0.3910751487269546       0.449930292187315        0.9912451306978861       0.30127393702665967      0.00986305180222097      
1430                     2.8565035129917993       5963382                  0.0                      558.1644165589937        0.03808716336964122      1.7714624954740952       0                        0                        0.9761632                0.05                     0.47779639220486086      0.005                    0.3564535685194035       2e-05                    0.525436048861593        -0.11472972              1.1453937                0.4466161149920839       1.0                      0.9916607249866832       1e-04                    47148                    0.389196044266826        0.4581363562381629       0.9790358146031698       0.297423521677653        0.009831909278426507     
1431                     2.8586558389001424       5967564                  0.0                      561.8357477920887        0.03808716336964122      1.7714624954740952       0                        0                        0.976146472              0.05                     0.7235624838309983       0.005                    0.3656956101767719       2e-05                    0.5760658902581781       -0.04991353              1.2567134                0.4459119758220635       1.0                      0.9917781714237096       1e-04                    47181                    0.38906937416153725      0.458715583338882        0.9579944809277853       0.311519260207812        0.009812440836068357     
1432                     2.860864357882076        5971746                  0.0                      558.3103513414516        0.03808716336964122      1.7714624954740952       0                        0                        0.976129744              0.05                     0.8347643713156382       0.005                    0.4128437034475307       2e-05                    0.6405038723411659       -0.090831354             1.3901109                0.44605862973916416      1.0                      0.9927178199845131       1e-04                    47214                    0.3895535806212762       0.45639576574768687      0.9543705681959788       0.31096730132897693      0.00980180577196256      
1433                     2.8629367402527066       5975928                  0.0                      565.2094621697828        0.03808716336964122      1.7714624954740952       0                        0                        0.976113016              0.05                     0.6244760939540962       0.005                    0.4127545193769038       2e-05                    0.6392926378175616       0.111678824              0.9027631                0.4463960859510634       1.0                      0.9921305300009372       1e-04                    47247                    0.3896777027785176       0.4558148673086455       0.976042628288269        0.3128393441438675       0.009825000407719853     
1434                     2.865080673032337        5980110                  0.0                      560.1378344065456        0.03808716336964122      1.7714624954740952       0                        0                        0.976096288              0.05                     0.6209831334029635       0.005                    0.37425745946044725      2e-05                    0.5666182183971008       -0.0765828               1.245108                 0.4475707718820283       1.0                      0.9903687371148004       1e-04                    47280                    0.39011096954345703      0.4543712259543063       0.9927767614523569       0.2995755076408386       0.009826196263534854     
1435                     2.867260612183147        5984292                  0.0                      561.9349513086164        0.03808716336964122      1.7714624954740952       0                        0                        0.97607956               0.05                     0.5195130091160536       0.005                    0.3814673114878436       2e-05                    0.5472383697827657       0.2377978                1.0158592                0.4485035568776756       1.0                      0.9920131220962061       1e-04                    47313                    0.3908363640910448       0.45098973765517725      0.9911302328109741       0.3032534569501877       0.009816401233576764     
1436                     2.8694803751177256       5988474                  0.0                      558.8817194535621        0.03808716336964122      1.7714624954740952       0                        0                        0.976062832              0.05                     0.6510404292494059       0.005                    0.37598272738978267      2e-05                    0.5324612432159483       0.17293468               1.0230485                0.44723027643531266      1.0                      0.9907210764258799       1e-04                    47346                    0.39112574644763054      0.44987686715944847      0.993973582983017        0.28943007191022235      0.009764282841875095     
1437                     2.871679648624526        5992656                  0.0                      561.4429940974201        0.03808716336964122      1.7714624954740952       0                        0                        0.976046104              0.05                     0.5584027587125698       0.005                    0.3765376255226632       2e-05                    0.5416666668218871       0.010741321              1.26284                  0.4475115862759677       1.0                      0.9924828693120166       1e-04                    47379                    0.3898024270028779       0.4553467962476942       0.9899711708227793       0.2940824081500371       0.009824174070599103     
1438                     2.873863414724668        5996838                  0.0                      561.9006779122161        0.03808716336964122      1.7714624954740952       0                        0                        0.976029376              0.05                     0.6440433518340191       0.005                    0.3727904165474077       2e-05                    0.5782461237783233       0.3842921                0.8973591                0.44860838398788916      1.0                      0.9902512521454782       1e-04                    47412                    0.391459614339501        0.4483714344525578       0.9955974419911703       0.28997774918874103      0.009808070280335165     
1439                     2.8760151709450614       6001020                  0.0                      563.2022704852383        0.03808716336964122      1.7714624954740952       0                        0                        0.976012648              0.05                     0.49788933573290706      0.005                    0.3741015703417361       2e-05                    0.5569282964182397       -0.061012022             0.8409354                0.4495974550343524       1.0                      0.9907210764258799       1e-04                    47445                    0.3917900480405249       0.4469338619347775       0.9952349960803986       0.3071388651927312       0.009811026429889179     
1440                     2.8782253653473324       6005202                  0.0                      562.9639286532755        0.03808716336964122      1.7714624954740952       0                        0                        0.97599592               0.05                     0.5002462913592657       0.005                    0.3707325039431453       2e-05                    0.543362406703333        0.052761633              0.804953                 0.44912481789637093      1.0                      0.9911909007062816       1e-04                    47478                    0.3904613870562929       0.45290315512454865      0.9947772224744161       0.29940258463223773      0.009846595050108554     
1441                     2.880433489812745        6009384                  0.0                      562.1509895673191        0.03808716336964122      1.7714624954740952       0                        0                        0.9759791919999999       0.049999999999999996     0.3634026314442356       0.005                    0.3839383690307538       2e-05                    0.5780038746694723       0.21436965               0.8471537                0.4490701983673404       1.0                      0.9888417985704209       1e-04                    47511                    0.39177529980437925      0.44745220800842905      0.9840234617392222       0.30475548406442005      0.009784150906283446     
1442                     2.8825016646915014       6013566                  0.0                      565.7118706072965        0.03808716336964122      1.7714624954740952       0                        0                        0.975962464              0.05                     0.44264957898606855      0.005                    0.3844950126173596       2e-05                    0.5879360440497597       0.08167802               0.94966114               0.4469360101102578       1.0                      0.9940097885902482       1e-04                    47544                    0.39059941937225034      0.45198745438546845      0.9964418113231659       0.31129033366839093      0.009753835773227191     
1443                     2.8845630849732293       6017748                  0.0                      563.904850687455         0.03808716336964122      1.7714624954740952       0                        0                        0.975945736              0.05                     0.503713550666968        0.005                    0.4104644302278757       2e-05                    0.63929263719668         0.015243446              1.0237434                0.4471150311556729       1.0                      0.9907210956920277       1e-04                    47577                    0.3907502588599619       0.4519021294333718       1.0108756323655446       0.30316169559955597      0.009720231547500147     
1444                     2.886639115744167        6021930                  0.0                      564.4065234759413        0.03808716336964122      1.7714624954740952       0                        0                        0.975929008              0.05                     0.46589006250724196      0.005                    0.3776148962788284       2e-05                    0.5218023275956511       0.14637405               0.84431875               0.44922791586981875      1.0                      0.9879021885419134       1e-04                    47610                    0.3919924437397658       0.4467834992842241       1.0068800548712413       0.31275588770707446      0.009764606904501868     
1445                     2.8886787107255723       6026112                  0.0                      565.6835624741614        0.03808716336964122      1.7714624954740952       0                        0                        0.97591228               0.05                     0.6137242983095348       0.005                    0.3774595131787161       2e-05                    0.5906007743130127       0.29559574               0.7782095                0.44953752768160116      1.0                      0.9894291078201448       1e-04                    47643                    0.39157555801699856      0.44823198607473663      1.0063605109850566       0.30677489936351776      0.00981491668657823      
1446                     2.890775936908192        6030294                  0.0                      564.0483903879851        0.03808716336964122      1.7714624954740952       0                        0                        0.975895552              0.05                     0.5659014286162952       0.005                    0.39383815058196586      2e-05                    0.577519380642722        -0.052535787             0.863022                 0.44998065389768044      1.0                      0.9908385421290542       1e-04                    47676                    0.3925438986884224       0.44393296193594883      1.0058638950188954       0.3169998874266942       0.009771468512939684     
1447                     2.8928691223594876       6034476                  0.0                      564.4696368784927        0.03808716336964122      1.7714624954740952       0                        0                        0.975878824              0.05                     0.5538576847563187       0.005                    0.39213391331334907      2e-05                    0.5925387597332398       0.018906767              0.9507516                0.4497598301280628       1.0                      0.9903687178486525       1e-04                    47709                    0.3905983501010471       0.45275833630802653      0.9891435106595358       0.3108251094818115       0.009840333552071543     
1448                     2.894928145872222        6038658                  0.0                      565.1335780981291        0.03808716336964122      1.7714624954740952       0                        0                        0.975862096              0.05                     0.6551852283688883       0.005                    0.3720532478764653       2e-05                    0.5494186064849297       -0.30555573              1.2435737                0.44896455726238216      1.0                      0.9881370814159663       1e-04                    47742                    0.3921648564964834       0.44601316644687844      1.003831386566162        0.3175638367732366       0.009737857664474334     
1449                     2.897103411157926        6042840                  0.0                      561.6064580284902        0.03808716336964122      1.7714624954740952       0                        0                        0.975845368              0.05                     0.713169889524579        0.005                    0.382453300524503        2e-05                    0.5838178265839815       -0.08977475              1.2724643                0.4524982095968844       1.0                      0.9873148985583372       1e-04                    47775                    0.39328142127605403      0.4419738403474442       1.0134822328885396       0.310502623518308        0.009823052720590073     
1450                     2.899170782433616        6047022                  0.0                      565.6711035807026        0.03808716336964122      1.7714624954740952       0                        0                        0.97582864               0.05                     0.6559233907610178       0.005                    0.37208829432105023      2e-05                    0.5637112415085236       -0.25914073              1.4228452                0.4507518055463078       1.0                      0.9890767492429174       1e-04                    47808                    0.39276836375997526      0.4434406396114465       0.9868501126766205       0.32100749512513477      0.009794680458126646     
1451                     2.901223114795155        6051204                  0.0                      565.9435852139235        0.03808716336964122      1.7714624954740952       0                        0                        0.975811912              0.05                     0.46290463271240395      0.005                    0.37156368931755424      2e-05                    0.5457848866159717       -0.12690721              0.99377024               0.44980381956004134      1.0                      0.9888418371027167       1e-04                    47841                    0.39234660851835         0.44514617052945216      0.9852129518985748       0.3157719324032466       0.009783024288187123     
1452                     2.903372935321596        6055386                  0.0                      563.4824361625485        0.03808716336964122      1.7714624954740952       0                        0                        0.975795184              0.05                     0.5473274070148667       0.005                    0.3893767061332862       2e-05                    0.5949612390249968       0.15269251               0.84227234               0.4530297433487093       1.0                      0.9890767107106219       1e-04                    47874                    0.39338232772518894      0.44102938488276316      1.0266391436258953       0.305796280503273        0.009840772007450913     
1453                     2.905431411133872        6059568                  0.0                      564.2028330411699        0.03808716336964122      1.7714624954740952       0                        0                        0.975778456              0.05                     0.503718335647136        0.005                    0.36365740761781734      2e-05                    0.5520833358944705       -0.062380515             1.0313098                0.452587806817257        1.0                      0.9879021885419134       1e-04                    47907                    0.3931589126586914       0.4422572164824515       1.0167368749777477       0.3100659102201462       0.00982590817441844      
1454                     2.9075214298566183       6063750                  0.0                      564.4622783338277        0.03808716336964122      1.7714624954740952       0                        0                        0.9757617279999999       0.049999999999999996     0.691819831263274        0.005                    0.3586657309594254       2e-05                    0.5443313978612423       -0.04601708              1.0717034                0.45241733994146793      1.0                      0.987784722838739        1e-04                    47940                    0.393285096293748        0.4413660126503068       1.0306679805119832       0.30626797676086426      0.009837926788763567     
1455                     2.9096040525039037       6067932                  0.0                      563.1661322417334        0.03808716336964122      1.7714624954740952       0                        0                        0.9757450000000001       0.05000000000000001      0.5817349284576873       0.005                    0.38304802325243753      2e-05                    0.5571705430435637       -0.03320119              0.96871275               0.4520491879395765       1.0                      0.9909560078322285       1e-04                    47973                    0.39381577751853253      0.4388075452862364       1.0148387849330902       0.3125617653131485       0.009783324418645918     
1456                     2.911705725060569        6072114                  0.0                      565.3392788044392        0.03808716336964122      1.7714624954740952       0                        0                        0.975728272              0.05                     0.6042581368237734       0.005                    0.38211675236622494      2e-05                    0.5998062011785805       0.022641888              1.0342441                0.4504203122071546       1.0                      0.9895465542571712       1e-04                    48006                    0.3929809416183318       0.4426450199551053       1.0117457211017609       0.30453505118687946      0.009752584376720467     
1457                     2.913777112232314        6076296                  0.0                      565.2838474422546        0.03808716336964122      1.7714624954740952       0                        0                        0.9757115439999999       0.049999999999999996     0.5536715551279485       0.005                    0.3893461550275485       2e-05                    0.559108528502596        0.13279858               0.9626773                0.45233924942787246      1.0                      0.9923654421411379       1e-04                    48039                    0.3929489742625843       0.44228593749229356      1.0218779146671295       0.30426443616549176      0.00984475693919442      
1458                     2.915821148090892        6080478                  0.0                      566.9031194056588        0.03808716336964122      1.7714624954740952       0                        0                        0.9756948160000001       0.05000000000000001      0.49427019416665036      0.005                    0.3699310286901891       2e-05                    0.5748546537943184       0.1039282                0.88929045               0.4529646719344938       1.0                      0.9887243713995423       1e-04                    48072                    0.3934581255671954       0.44093750944041243      1.000909338394801        0.32254556318124133      0.009837313432886144     
1459                     2.9178930120335687       6084660                  0.0                      564.4225866883005        0.03808716336964122      1.7714624954740952       0                        0                        0.975678088              0.05                     0.6327057781939706       0.005                    0.3846852200416227       2e-05                    0.5646802306485673       0.15261616               0.87059134               0.4543339074260056       1.0                      0.9877846650402956       1e-04                    48105                    0.3947771823767459       0.43520100429804637      1.0199553072452545       0.3162613610426585       0.009844719008965925     
1460                     2.919960697359509        6088842                  0.0                      565.2359562350464        0.03808716336964122      1.7714624954740952       0                        0                        0.9756613599999999       0.049999999999999996     0.46208775804067653      0.005                    0.39410569751635194      2e-05                    0.5436046530182163       -0.096616596             0.85094756               0.45335127127290975      1.0                      0.9883719742900193       1e-04                    48138                    0.3936637435296569       0.43994510535037873      1.0244168639183044       0.3073560843865077       0.009838661009615118     
1461                     2.921974011063576        6093024                  0.0                      567.3921897020822        0.03808716336964122      1.7714624954740952       0                        0                        0.9756446320000001       0.05000000000000001      0.40737946471199393      0.005                    0.37641350536917645      2e-05                    0.5872093023111423       0.026884241              0.85968053               0.45473328503695404      1.0                      0.989898874302103        1e-04                    48171                    0.3948360982567373       0.43426261285338735      1.012608011563619        0.3208879729111989       0.009867831613078262     
1462                     2.924028810593817        6097206                  0.0                      566.616681589434         0.03808716336964122      1.7714624954740952       0                        0                        0.975627904              0.05                     0.45577126648277044      0.005                    0.3849861710332334       2e-05                    0.5932655051971475       -0.12673244              0.9013144                0.4535748934504962       1.0                      0.9904861257533835       1e-04                    48204                    0.3937750247993854       0.43899413311120233      1.0015282928943634       0.31800047556559247      0.009830801625444432     
1463                     2.926078301138348        6101388                  0.0                      566.7073339410971        0.03808716336964122      1.7714624954740952       0                        0                        0.9756111759999999       0.049999999999999996     0.5703782779164612       0.005                    0.36121538653969765      2e-05                    0.5385174461019536       -0.29129857              1.1371503                0.45327293511592986      1.0                      0.9891941764137963       1e-04                    48237                    0.39399953803630794      0.4385887637282863       1.018391231695811        0.3234267036120097       0.009786303446750449     
1464                     2.9281189203924605       6105570                  0.0                      564.5939904189054        0.03808716336964122      1.7714624954740952       0                        0                        0.9755944480000001       0.05000000000000001      0.5346783674322069       0.005                    0.3603893391167124       2e-05                    0.4781976779922843       0.2660353                0.9580566                0.4547027867249768       1.0                      0.9875498877631292       1e-04                    48270                    0.3944540698118884       0.43663058618102407      1.0190278192361195       0.31857361396153766      0.009841010124996457     
1465                     2.930216061141756        6109752                  0.0                      565.2258293092423        0.03808716336964122      1.7714624954740952       0                        0                        0.97557772               0.05                     0.5791210263657073       0.005                    0.36817993813504774      2e-05                    0.5578972880418102       -0.20143546              1.0221282                0.455856968658139        1.0                      0.9882545856514362       1e-04                    48303                    0.39572938283284503      0.4309768291434857       1.033943514029185        0.31080937882264453      0.009832971475341104     
1466                     2.9323069645298854       6113934                  0.0                      564.0970124724179        0.03808716336964122      1.7714624954740952       0                        0                        0.975560992              0.05                     0.4391264558459322       0.005                    0.3659451158406834       2e-05                    0.544089150071765        0.13072234               1.04763                  0.4568475135649093       1.0                      0.9884894592593415       1e-04                    48336                    0.39495160362937237      0.43466718750770644      1.0259045759836833       0.30789653460184735      0.009875249079983646     
1467                     2.934391723473867        6118116                  0.0                      564.5609154627797        0.03808716336964122      1.7714624954740952       0                        0                        0.975544264              0.05                     0.42747631777698797      0.005                    0.3639879870849351       2e-05                    0.5419089143009236       0.06267354               1.0749602                0.455722972600147        1.0                      0.9920130835639106       1e-04                    48369                    0.3954954147338867       0.43151269296202993      1.0352187355359395       0.3020109683275223       0.009839447610306017     
1468                     2.936491451793247        6122298                  0.0                      562.6028597080053        0.03808716336964122      1.7714624954740952       0                        0                        0.975527536              0.05                     0.39356785888473195      0.005                    0.38445678415397805      2e-05                    0.5155038785499831       0.05991848               1.1002098                0.45508491631710163      1.0                      0.9909559692999329       1e-04                    48402                    0.3948655658298068       0.43464295551030324      1.031703273455302        0.31038085619608563      0.009803683017239426     
1469                     2.9385751555363337       6126480                  0.0                      565.8156747969532        0.03808716336964122      1.7714624954740952       0                        0                        0.975510808              0.05                     0.6382390952979525       0.005                    0.3763916733053823       2e-05                    0.5901162782683969       -0.014993788             1.2430822                0.45527602687026514      1.0                      0.9916607249866832       1e-04                    48435                    0.39467300068248407      0.43513144868792913      1.0302197337150574       0.3112954298655192       0.009837295220355794     
1470                     2.9406820710500083       6130662                  0.0                      566.1354244665506        0.03808716336964122      1.7714624954740952       0                        0                        0.97549408               0.05                     0.5421642391011119       0.005                    0.38801732814560336      2e-05                    0.5634689911579093       0.015251779              0.74424636               0.45684488855227084      1.0                      0.9913083664094559       1e-04                    48468                    0.39524588922057485      0.43268437337393717      1.0316787958145142       0.3117693364620209       0.009859111122410707     
1471                     2.942735643784205        6134844                  0.0                      566.7353395878536        0.03808716336964122      1.7714624954740952       0                        0                        0.975477352              0.05                     0.4675914174877107       0.005                    0.39695334900170565      2e-05                    0.5646802350723495       0.016879315              0.961456                 0.4577855919346665       1.0                      0.9896640006941979       1e-04                    48501                    0.39630770442461727      0.42819840498644895      1.018150160710017        0.2983786463737488       0.009844826327429878     
