Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Q1_Stepsize       Critic_Q2_Stepsize       Actor_Loss               Actor_Stepsize           Alpha_Loss               Alpha                    Disc_Loss                Disc_Acc_Expert          Disc_Acc_Agent           Disc_Stepsize            Disc_Steps               Disc_Prob                Disc_Abs_Logit           Disc_Reward_Mean         Disc_Reward_Std          Grad_Penalty             
10                       0.09285121195846134      49484                    0.0                      586.5542839048458        0.0340705259017371       2.33298988039091         0                        0                        0.999818592              0.05                     14.192349268372652       0.0003                   0.0003                   98.65387509582908        0.0003                   73.24772215193244        [0.7400275]              14.47476473721591        1.0                      0.6721117424242424       1e-05                    363                      0.37384638641819806      1.6577822945334693       0.6991903334856033       0.7919151484966278       0.9059823787573611       
11                       0.10365184181266361      53601                    0.0                      586.6595232222626        0.03317668008484931      2.3324663710999713       0                        0                        0.999802064              0.05                     12.36710950523425        0.0003                   0.0003                   94.63982308746142        0.0003                   70.32805815775683        [0.7099779]              13.989082798813328       1.0                      0.6788589015151515       1e-05                    396                      0.3671636870413115       1.6691740209406072       0.7049741297960281       0.7926221638917923       0.8602554292389841       
12                       0.11409732454352908      57723                    0.0                      591.7912157261792        0.03443873000136985      2.3335428999409342       0                        0                        0.9997855959999999       0.049999999999999996     10.963802586695191       0.0003                   0.0003                   90.86909102178683        0.0003                   67.55621369477291        [0.6815292]              13.579279812899504       1.0                      0.6815814393939394       1e-05                    429                      0.3651025584249786       1.632826111533425        0.7236019968986511       0.7967795729637146       0.8248837066419197       
13                       0.12518021676275465      61843                    0.0                      588.1187718102076        0.03456121825951462      2.3345483790049637       0                        0                        0.999769108              0.05                     9.818453826722065        0.0003                   0.0003                   87.33414094766994        0.0003                   64.88861704783834        [0.6545677]              13.285597136526397       1.0                      0.6721117424242424       1e-05                    462                      0.36948646198619495      1.6344153375336619       0.708198145031929        0.7930467873811722       0.7936413793852835       
14                       0.13583351956473458      65981                    0.0                      591.9134354307112        0.03600811333541636      2.3356426752163246       0                        0                        0.999752628              0.05                     8.93036054729656         0.0003                   0.0003                   84.00658468987533        0.0003                   62.38563793328157        [0.6289671]              12.909878586277816       1.0                      0.6822916666666667       1e-05                    495                      0.3632637081724225       1.5841484069824219       0.6981162428855896       0.7906284779310226       0.7650598612698642       
15                       0.14645951211452485      70114                    0.0                      591.4210191925417        0.03726173957404378      2.335954603366648        0                        0                        0.999736076              0.05                     8.138120139480396        0.0003                   0.0003                   80.86086518597452        0.0003                   60.00776850341991        [0.6046213]              12.627652717359139       1.0                      0.6972064393939393       1e-05                    528                      0.35794229940934613      1.6181860548077207       0.7078913003206253       0.7921524047851562       0.7350143374818745       
16                       0.15748199217849307      74228                    0.0                      585.2432796472406        0.036690873467211345     2.3381095902581435       0                        0                        0.999719544              0.05                     7.300366038729431        0.0003                   0.0003                   77.8376198179403         0.0003                   57.749456217334526       [0.5814421]              12.349479906486742       1.0                      0.6882102272727273       1e-05                    561                      0.3613701950420033       1.5861494757912376       0.7382836043834686       0.7982671111822128       0.7113571022496079       
17                       0.16791325721475814      78358                    0.0                      590.3231058077424        0.035506119691057214     2.3392695787293456       0                        0                        0.999703088              0.05                     6.632831251545317        0.0003                   0.0003                   74.92868955575736        0.0003                   55.59368558750031        [0.55934554]             12.09869384765625        1.0                      0.686908143939394        1e-05                    594                      0.36337083036249335      1.597158923293605        0.7192913889884949       0.7945269793272018       0.6845258221481786       
18                       0.1783909973833296       82495                    0.0                      589.7116380111086        0.035537443834209606     2.3408464286166906       0                        0                        0.999686568              0.05                     6.113066571912947        0.0003                   0.0003                   72.21684576143883        0.0003                   53.51753155896618        [0.5382677]              11.894301212195193       1.0                      0.7027698863636364       1e-05                    627                      0.3542269432183468       1.585477655584162        0.6943250149488449       0.7881709933280945       0.6686301664872603       
19                       0.18874279412958356      86627                    0.0                      587.5308921279602        0.03557013986736733      2.341386637195952        0                        0                        0.99967002               0.05                     5.555496499796582        0.0003                   0.0003                   69.59672508725694        0.0003                   51.554103924210665       [0.518134]               11.69390360514323        1.0                      0.6892755681818181       1e-05                    660                      0.36128382971792505      1.564304033915202        0.7266852110624313       0.7949467450380325       0.648686322298917        
20                       0.1991217734416326       90745                    0.0                      586.4193048261661        0.037135775556724405     2.341480004541317        0                        0                        0.999653492              0.05                     5.044479813545372        0.0003                   0.0003                   67.05000216490144        0.0003                   49.668537309974624       [0.49888745]             11.517837293220289       1.0                      0.701467803030303        1e-05                    693                      0.3569726799473618       1.5766208244092537       0.7402581870555878       0.7967342734336853       0.6321468064279268       
21                       0.20925853060351476      94878                    0.0                      589.4243561040859        0.03675559560410873      2.342636621770743        0                        0                        0.99963702               0.05                     4.6617251551075345       0.0003                   0.0003                   64.64555368605693        0.0003                   47.858095150844306       [0.48047397]             11.339908484256629       1.0                      0.7035984848484849       1e-05                    726                      0.35545503731929895      1.5593214613018613       0.7202548980712891       0.7922997027635574       0.6172759316184304       
22                       0.21926369282934402      99023                    0.0                      591.1461955050568        0.03699177203373598      2.3432022911231933       0                        0                        0.9996204879999999       0.049999999999999996     4.377927353807316        0.0003                   0.0003                   62.322168508153055       0.0003                   46.11937479760237        [0.46284646]             11.15221104477391        1.0                      0.7021780303030303       1e-05                    759                      0.35869399706522626      1.548004930669611        0.7226257622241974       0.7929806858301163       0.5990672544999557       
23                       0.2294200513097975       103142                   0.0                      582.6716330019565        0.036779381067226294     2.3432288584514365       0                        0                        0.999603908              0.05                     3.9667632796202494       0.0003                   0.0003                   60.09107015087346        0.0003                   44.470584565666826       [0.44595316]             10.979490337949812       1.0                      0.7037168560606061       1e-05                    792                      0.35871158224163635      1.5176862658876362       0.7156547605991364       0.7907999008893967       0.5854437856963186       
24                       0.23960833251476288      107273                   0.0                      585.482926786299         0.036966791214298377     2.3439765034994453       0                        0                        0.999587432              0.05                     3.761666443317559        0.0003                   0.0003                   57.95916498390732        0.0003                   42.86586233005402        [0.42976055]             10.849318302038945       1.0                      0.7054924242424243       1e-05                    825                      0.35386123079242127      1.534481279777758        0.7050085067749023       0.7889415621757507       0.5722803636030718       
25                       0.2497838607099321       111409                   0.0                      585.54131600103          0.036783776338375526     2.344009807144476        0                        0                        0.999570908              0.05                     3.4933699073305555       0.0003                   0.0003                   55.90852725885476        0.0003                   41.33963461590421        [0.4142246]              10.737177299730705       1.0                      0.6981534090909091       1e-05                    858                      0.3570122357570764       1.5302402900926995       0.7070883214473724       0.7897113859653473       0.5609977317578865       
26                       0.2598838712771734       115535                   0.0                      586.2415468202578        0.03690232794605784      2.3449316616382863       0                        0                        0.999554364              0.05                     3.2844659103329774       0.0003                   0.0003                   53.906502213447716       0.0003                   39.87163790927571        [0.39931172]             10.606341506495621       1.0                      0.7090435606060607       1e-05                    891                      0.35459236665205524      1.512675632130016        0.7099042534828186       0.7898514717817307       0.5510645924192487       
27                       0.2703817802667618       119655                   0.0                      585.3089893272809        0.03647591418571149      2.3450154555266507       0                        0                        0.99953786               0.05                     3.148312331954385        0.0003                   0.0003                   52.05078175417177        0.0003                   38.45311392036973        [0.38499162]             10.496114326245856       1.0                      0.7156723484848485       1e-05                    924                      0.34847507332310534      1.5421447175921814       0.6790019124746323       0.7823798656463623       0.5388258298238119       
28                       0.27993074695269266      123768                   0.0                      585.8659623976225        0.03666817710416581      2.3447611000503974       0                        0                        0.99952138               0.05                     2.9941717445091074       0.0003                   0.0003                   50.19413040549892        0.0003                   37.09389060925526        [0.37123334]             10.391299854625355       1.0                      0.69921875               1e-05                    957                      0.35723865393436316      1.5067597013531309       0.7225449979305267       0.7910801768302917       0.5303975163084088       
29                       0.2907305951913198       127890                   0.0                      588.04016837778          0.036565751088537345     2.3448594373474436       0                        0                        0.999504928              0.05                     2.8027297165363456       0.0003                   0.0003                   48.441199333045134       0.0003                   35.786679152470484       [0.35800803]             10.254195473410867       1.0                      0.7117660984848484       1e-05                    990                      0.34951897100968793      1.5101009426694927       0.6935529112815857       0.7848115116357803       0.519514546249852        
30                       0.30035068584813013      132024                   0.0                      585.896275965594         0.03666151608586482      2.3451935811808613       0                        0                        0.99948844               0.05                     2.671326493951166        0.0003                   0.0003                   46.7701476334007         0.0003                   34.52688485042305        [0.34529105]             10.123593879468514       1.0                      0.7135416666666667       1e-05                    1023                     0.35220820253545587      1.4849909869107334       0.6897630840539932       0.7842595875263214       0.5083351424246123       
31                       0.3113559903038873       136164                   0.0                      587.8215971346771        0.03691665875577281      2.345105291794879        0                        0                        0.999471904              0.05                     2.5664798547128207       0.0003                   0.0003                   45.13755832356252        0.0003                   33.318243555202606       [0.33305693]             10.09182831735322        1.0                      0.7090435606060607       1e-05                    1056                     0.35208480285875726      1.5072240540475557       0.7035929411649704       0.7876202911138535       0.5034961266951128       
32                       0.3211355697446399       140274                   0.0                      585.8926160324468        0.03694117134295424      2.3463772985132145       0                        0                        0.999455344              0.05                     2.4796633566640747       0.0003                   0.0003                   43.54230319466561        0.0003                   32.14814562402714        [0.32128575]             10.038972103234492       1.0                      0.7127130681818181       1e-05                    1089                     0.35379151864485303      1.5153609478112422       0.7054616808891296       0.788244754076004        0.4972194035847982       
33                       0.33255966855420005      144385                   0.0                      586.4973737492494        0.03739586038268582      2.346407851390522        0                        0                        0.999438904              0.05                     2.4118696713143852       0.0003                   0.0003                   42.0678503680381         0.0003                   31.014827716122767       [0.30995855]             9.907992507472184        1.0                      0.714251893939394        1e-05                    1122                     0.34911498878941394      1.4892252141779119       0.6779350340366364       0.7811139971017838       0.48868258794148767      
34                       0.34294412699010635      148507                   0.0                      590.0282649211223        0.03735427455874674      2.346552595107061        0                        0                        0.99942246               0.05                     2.3398217940406436       0.0003                   0.0003                   40.59930608226995        0.0003                   29.934258570336993       [0.29905188]             9.806905804258404        1.0                      0.7160274621212122       1e-05                    1155                     0.34717056245514843      1.4834190426450786       0.707869827747345        0.7872989624738693       0.4802281495296594       
35                       0.353825044631958        152648                   0.0                      586.7082495948414        0.037615776700173575     2.3461669242651877       0                        0                        0.999405972              0.05                     2.2889442485608873       0.0003                   0.0003                   39.18877930246341        0.0003                   28.88322498843928        [0.2885501]              9.721232789935486        1.0                      0.7174479166666666       1e-05                    1188                     0.3475581010182699       1.487776351697517        0.7111384719610214       0.788014143705368        0.47153657855409564      
36                       0.3644387679629856       156753                   0.0                      588.6392066824176        0.03763470120384495      2.3465202345017557       0                        0                        0.999389408              0.05                     2.21820546107687         0.0003                   0.0003                   37.825414396395345       0.0003                   27.87526151329089        [0.27843475]             9.690895080566406        1.0                      0.7144886363636364       1e-05                    1221                     0.3503707033215147       1.4889506715716738       0.7165281176567078       0.7885938435792923       0.4664741935151996       
37                       0.37552406079239314      160855                   0.0                      583.7623096659793        0.03754444818149813      2.3463306990830954       0                        0                        0.999372988              0.05                     2.1973990837859496       0.0003                   0.0003                   36.51154435516163        0.0003                   26.899281851045643       [0.26869056]             9.610459761186078        1.0                      0.7143702651515151       1e-05                    1254                     0.35163007360516174      1.4811505404385654       0.7101704925298691       0.7871347963809967       0.46048955483870074      
38                       0.38613859878646         164981                   0.0                      589.4624529474543        0.03761419617506242      2.3462971781613944       0                        0                        0.9993565799999999       0.049999999999999996     2.163713834847614        0.0003                   0.0003                   35.23802761515235        0.0003                   25.962876137654494       [0.25929964]             9.535336349949691        1.0                      0.7143702651515151       1e-05                    1287                     0.3502868811289469       1.4697065353393555       0.7012622952461243       0.785352885723114        0.45504735455368506      
39                       0.3972105454074012       169099                   0.0                      584.0164713868237        0.03754582714793091      2.346306919176568        0                        0                        0.999340076              0.05                     2.100385371666805        0.0003                   0.0003                   34.023135252059646       0.0003                   25.054418922229935       [0.25025013]             9.455797137636129        1.0                      0.7196969696969697       1e-05                    1320                     0.3473300066861239       1.492747046730735        0.6936134845018387       0.7836128920316696       0.44614268071723706      
40                       0.4078978509373135       173223                   0.0                      586.3276391610459        0.03697248843888995      2.3462054284323752       0                        0                        0.999323604              0.05                     2.0780548571021695       0.0003                   0.0003                   32.83317618157454        0.0003                   24.18098619789075        [0.24152716]             9.385006066524621        1.0                      0.7230113636363636       1e-05                    1353                     0.34474312897884485      1.4855506492383552       0.7036235481500626       0.7858467251062393       0.4413680885777329       
41                       0.4184988698032167       177344                   0.0                      586.5868353232844        0.03688341503916082      2.3460802759026502       0                        0                        0.999307108              0.05                     2.0785579871220197       0.0003                   0.0003                   31.704540404544513       0.0003                   23.339801663805723       [0.23311779]             9.296155293782553        1.0                      0.7178030303030303       1e-05                    1386                     0.34988570935798413      1.4618823022553415       0.7036784738302231       0.7861169278621674       0.43258724790630915      
42                       0.42891112354066635      181463                   0.0                      583.5397816485254        0.03659472889691059      2.346258530087347        0                        0                        0.999290624              0.05                     2.0469428088254986       0.0003                   0.0003                   30.600672117464104       0.0003                   22.525478271921727       [0.22500984]             9.263006268125592        1.0                      0.7207623106060606       1e-05                    1419                     0.3495943690791275       1.4662379929513643       0.706078439950943        0.7864194363355637       0.42938715761358087      
43                       0.4394575871361627       185575                   0.0                      589.9295347476759        0.037418572686143514     2.3456192084226593       0                        0                        0.999274148              0.05                     2.0523983023728536       0.0003                   0.0003                   29.559649913933626       0.0003                   21.743084861974047       [0.21719018]             9.177495783025568        1.0                      0.7258522727272727       1e-05                    1452                     0.34463269782788825      1.4741236657807322       0.7024695873260498       0.7856232523918152       0.4217846104592988       
44                       0.44977964884705013      189704                   0.0                      586.7417575768034        0.03788679575028894      2.3458101981689268       0                        0                        0.9992577                0.05                     2.0185522514923364       0.0003                   0.0003                   28.49644577427275        0.0003                   20.98248857145856        [0.20965037]             9.083621631969105        1.0                      0.71484375               1e-05                    1485                     0.34873471115574695      1.4549832488551284       0.7242765128612518       0.7889439761638641       0.41395162813591235      
45                       0.46024071441756353      193826                   0.0                      588.2237431899644        0.038119136078493716     2.3453369187170194       0                        0                        0.999241184              0.05                     1.9672160330851365       0.0003                   0.0003                   27.532544549103754       0.0003                   20.25119864105419        [0.20237865]             9.025000601103812        1.0                      0.7236032196969697       1e-05                    1518                     0.3444118933244185       1.461783438017874        0.6905257999897003       0.7817793041467667       0.4087341843229352       
46                       0.47053981787628596      197945                   0.0                      587.3005400838604        0.038787919819294685     2.3447394352463093       0                        0                        0.999224696              0.05                     1.9323460047791716       0.0003                   0.0003                   26.567029810255498       0.0003                   19.54328512386152        [0.19536492]             8.980293736313328        1.0                      0.7178030303030303       1e-05                    1551                     0.34971479213599005      1.4391767328435725       0.7112405449151993       0.785882294178009        0.40464513952081854      
47                       0.4806016826629639       202069                   0.0                      588.3732060745198        0.03928506423031093      2.3446776688006          0                        0                        0.99920822               0.05                     1.9444251457217392       0.0003                   0.0003                   25.656185675578513       0.0003                   18.86130020117304        [0.18859954]             8.917964819705848        1.0                      0.7207623106060606       1e-05                    1584                     0.3470321207335501       1.4454379804206616       0.7010222226381302       0.78340645134449         0.39920703570048016      
48                       0.49078007128503587      206179                   0.0                      584.3371185676316        0.039864978058158446     2.34443604749949         0                        0                        0.999191724              0.05                     1.8904640374669603       0.0003                   0.0003                   24.74640193258881        0.0003                   18.20926931101805        [0.18207075]             8.90663886792732         1.0                      0.7286931818181818       1e-05                    1617                     0.34296748132416693      1.45010029185902         0.7200276553630829       0.7875244915485382       0.398916735793605        
49                       0.5007597509357664       210297                   0.0                      586.6313573673738        0.039834935778568836     2.3437361186609853       0                        0                        0.999175284              0.05                     1.8960398479252105       0.0003                   0.0003                   23.903694046530752       0.0003                   17.57484735804758        [0.17577158]             8.828171007560961        1.0                      0.728811553030303        1e-05                    1650                     0.3445691195401278       1.4461930592854817       0.7008981853723526       0.7835973352193832       0.39229579405351117      
50                       0.5109513347678715       214433                   0.0                      588.6989897066301        0.03949252666632436      2.3434212628412614       0                        0                        0.999158812              0.05                     1.8555764371802093       0.0003                   0.0003                   23.027283094491168       0.0003                   16.956924663227834       [0.16969591]             8.767093311656605        1.0                      0.7269176136363636       1e-05                    1683                     0.3464687376311331       1.4233997807358252       0.7178956121206284       0.7868026047945023       0.3871068087491122       
51                       0.5206574885050456       218543                   0.0                      586.651891015662         0.039334240403095674     2.343632032702708        0                        0                        0.9991422680000001       0.05                     1.8507874307169276       0.0003                   0.0003                   22.266634953249792       0.0003                   16.368791015284835       [0.16383211]             8.730954025730941        1.0                      0.7323626893939393       1e-05                    1716                     0.3414698730815541       1.4466766299623433       0.6797616630792618       0.7782401591539383       0.3828594612352776       
52                       0.530976629919476        222657                   0.0                      591.0234722203454        0.039201573153603377     2.342932719089675        0                        0                        0.999125828              0.05                     1.8140578668588287       0.0003                   0.0003                   21.469680625162308       0.0003                   15.800907271682835       [0.15817285]             8.717437744140625        1.0                      0.7265625                1e-05                    1749                     0.3445918054291697       1.4527692505807588       0.7155670374631882       0.7858138233423233       0.38110985900416516      
53                       0.540676809946696        226775                   0.0                      582.7502482215664        0.03918091073873913      2.3425160702733474       0                        0                        0.999109372              0.05                     1.8203571011686022       0.0003                   0.0003                   20.714067790158996       0.0003                   15.250339539947023       [0.15271147]             8.660372184984611        1.0                      0.7330729166666667       1e-05                    1782                     0.34102762829173694      1.4623867959687205       0.694473922252655        0.7801113426685333       0.3754114309946696       
54                       0.5515315939982732       230899                   0.0                      587.0591678482115        0.0387500313448612       2.3423145443172326       0                        0                        0.9990929000000001       0.05000000000000001      1.8062944953229019       0.0003                   0.0003                   19.98230115623231        0.0003                   14.722664143629135       [0.14743944]             8.60316004897609         1.0                      0.7247869318181819       1e-05                    1815                     0.3466193098010439       1.4135709531379468       0.6894729286432266       0.7789536714553833       0.37322881005027075      
55                       0.5611142775085237       235042                   0.0                      588.0827523517692        0.038059648101747535     2.342263020285434        0                        0                        0.999076404              0.05                     1.772829422905187        0.0003                   0.0003                   19.330001196284204       0.0003                   14.209562089033188       [0.14235154]             8.539986119125828        1.0                      0.7394649621212122       1e-05                    1848                     0.3389351512446548       1.4433690851384942       0.6802451461553574       0.776134729385376        0.3663916660077644       
56                       0.5720588917202419       239175                   0.0                      589.0852040122275        0.03854929048584991      2.341960690133859        0                        0                        0.999059832              0.05                     1.7427202939607536       0.0003                   0.0003                   18.648173702750235       0.0003                   13.712546968156364       [0.13744175]             8.526463132916074        1.0                      0.7333096590909091       1e-05                    1881                     0.3439215024312337       1.4363107392282197       0.7096650898456573       0.7826562076807022       0.36442930770642834      
57                       0.5818765923711988       243311                   0.0                      589.4645629667573        0.0390316804568045       2.3410757982171537       0                        0                        0.9990433000000001       0.05000000000000001      1.756110663626604        0.0003                   0.0003                   18.011045294962113       0.0003                   13.232239062619058       [0.13270374]             8.45995955033736         1.0                      0.7329545454545454       1e-05                    1914                     0.3415615703120376       1.41434282245058         0.7045859545469284       0.7814116179943085       0.36061198061162775      
58                       0.5931752096282111       247428                   0.0                      587.3435491896674        0.03921357526255545      2.340324721016035        0                        0                        0.999026756              0.05                     1.737485102976963        0.0003                   0.0003                   17.35547151383321        0.0003                   12.77925274478402        [0.12812734]             8.46658117120916         1.0                      0.7299952651515151       1e-05                    1947                     0.34345422369061096      1.4301508412216648       0.7141824811697006       0.782742515206337        0.3602593017346931       
59                       0.6038514431979921       251576                   0.0                      588.9928574904537        0.03863980033252509      2.3395284230652043       0                        0                        0.999010288              0.05                     1.7299446067802466       0.0003                   0.0003                   16.74604572915727        0.0003                   12.322772897732486       [0.12371384]             8.386180993282434        1.0                      0.7325994318181819       1e-05                    1980                     0.34246745976534754      1.4187567161791252       0.6932157576084137       0.7775104492902756       0.3538606022343491       
60                       0.6143510805898242       255703                   0.0                      590.5893321689443        0.03884122458662458      2.3389838262520937       0                        0                        0.998993696              0.05                     1.695723337637391        0.0003                   0.0003                   16.16541407670185        0.0003                   11.899587034419843       [0.11945159]             8.346798521099668        1.0                      0.7375710227272727       1e-05                    2013                     0.3419462406274044       1.4099082079800693       0.6917606741189957       0.7762003690004349       0.3507154349124793       
61                       0.625245118604766        259842                   0.0                      590.7163241277684        0.03896106752996778      2.3382986610040275       0                        0                        0.998977188              0.05                     1.695403731362835        0.0003                   0.0003                   15.624131069061864       0.0003                   11.473943128707303       [0.11534067]             8.297571355646307        1.0                      0.7283380681818181       1e-05                    2046                     0.34306413477117365      1.4173339785951558       0.697262316942215        0.776533842086792        0.3460071375875762       
62                       0.6369298889901903       263962                   0.0                      586.6908544071111        0.039294102595860386     2.3372168569041314       0                        0                        0.998960632              0.05                     1.670569862719554        0.0003                   0.0003                   15.055645351956604       0.0003                   11.078877875759343       [0.11137025]             8.316154942368016        1.0                      0.7312973484848485       1e-05                    2079                     0.3443977688298081       1.419302766973322        0.7188492715358734       0.780848503112793        0.34686787923177087      
63                       0.6475598448514939       268066                   0.0                      589.7325006811661        0.038486207840780176     2.336512018877355        0                        0                        0.998944152              0.05                     1.634036869285213        0.0003                   0.0003                   14.548813581466675       0.0003                   10.684486143148629       [0.10754012]             8.254020228530422        1.0                      0.740530303030303        1e-05                    2112                     0.3373537569335013       1.4232288418394146       0.6888594925403595       0.7739200294017792       0.34250328035065625      
64                       0.6581614855262968       272188                   0.0                      589.4154375589783        0.03838493428114121      2.3356124475693125       0                        0                        0.998927736              0.05                     1.6388176280032298       0.0003                   0.0003                   14.01725487344584        0.0003                   10.305046843874987       [0.10384423]             8.25526983087713         1.0                      0.7303503787878789       1e-05                    2145                     0.34374591076012817      1.4065792777321555       0.7073071449995041       0.7782981544733047       0.34249552813443274      
65                       0.6685388508107927       276303                   0.0                      590.8791874856958        0.03921691538578394      2.334170257807954        0                        0                        0.998911248              0.05                     1.609868923095381        0.0003                   0.0003                   13.530031671949253       0.0003                   9.942645451065841        [0.1002774]              8.241037079782197        1.0                      0.7369791666666667       1e-05                    2178                     0.3424832820892334       1.4235295960397432       0.6953777074813843       0.7751666605472565       0.3401088497855447       
66                       0.6789761591619915       280417                   0.0                      591.254649547777         0.03974951536680958      2.333008623436175        0                        0                        0.998894788              0.05                     1.5921358029553843       0.0003                   0.0003                   13.083429796680523       0.0003                   9.588803028604787        [0.09683462]             8.212859645034328        1.0                      0.7375710227272727       1e-05                    2211                     0.3408620935497862       1.3971227010091147       0.6967170685529709       0.7748939692974091       0.34071960593714856      
67                       0.688994974427753        284543                   0.0                      592.1468436939892        0.040929579123978856     2.332081702087221        0                        0                        0.998878332              0.05                     1.5676368119040873       0.0003                   0.0003                   12.602210251389035       0.0003                   9.254957583299866        [0.09351036]             8.190611174612334        1.0                      0.7385179924242424       1e-05                    2244                     0.3418354771353982       1.401040944186124        0.7207078635692596       0.7799944430589676       0.3379885933615945       
68                       0.6992851931518979       288657                   0.0                      591.3631744277712        0.04130024251005935      2.3309689778843077       0                        0                        0.998861828              0.05                     1.5364642657671765       0.0003                   0.0003                   12.155415527380196       0.0003                   8.920403401563123        [0.09030317]             8.142176772608902        1.0                      0.7386363636363635       1e-05                    2277                     0.3423860795570143       1.3913940660881274       0.7092931121587753       0.7781250476837158       0.3339464447715066       
69                       0.7092492304245631       292787                   0.0                      591.7527460193073        0.04235440343357867      2.3299364958106334       0                        0                        0.998845372              0.05                     1.567975979986464        0.0003                   0.0003                   11.781578161154583       0.0003                   8.60676960428809         [0.08720716]             8.117789297392875        1.0                      0.7456202651515151       1e-05                    2310                     0.33893148104349774      1.3914802435672646       0.6990991085767746       0.774752289056778        0.33308680852254235      
